11/16/2016 17:30:00,Shady Cove,OR,Light,5 minutes,"Eight moving red/white lights--flying in random order from west to east over Shady Cove, OR the evening of November 16, 2016.",12/5/2016
11/15/2016 19:10:00,Portland,OR,Triangle,20 seconds,"Transparent and shimmering, triangular, completely silent, travelling N to S 20 yards above rooftops, three jets followed.",12/5/2016
11/15/2016 3:29:00,Portland,OR,Oval,,"Hovering oval object in Portland, Oregon.",12/5/2016
11/14/2016 23:30:00,Hillsboro,OR,Disk,1 second,I by accident photographed with a digital camera a single grey saucer like object with ridges and an oblong portal,12/15/2016
11/11/2016 11:00:00,Keizer,OR,Unknown,13 seconds,Extremely loud and long sonic boom.,11/11/2016
11/11/2016 11:00:00,West Salem,OR,,6-8 seconds,Earthshaking noise from the air in Salem OR,12/5/2016
11/11/2016,Keizer,OR,Unknown,30 seconds,Incredibly loud and deep sound that felt like is was directly overhead. ((anonymous report)),12/5/2016
11/9/2016 16:35:00,Silverton,OR,Disk,3 seconds,I saw a emerald disk covered in a transparent teardrop shell streak across the sky.,11/11/2016
11/9/2016 1:00:00,Eugene,OR,Formation,5 minutes,Multiple lights in formation moving east to west and slightly upward ~ static video 5 min.,3/23/2017
11/7/2016 10:30:00,Portland,OR,Other,30-60 seconds,Color shifting object moving east to west mid-morning.,11/11/2016
10/26/2016 19:10:00,Oklahoma City,OR,Other,3 minutes,"Flare-like object, like a fireball with no tail.",1/6/2017
10/14/2016 17:48:00,Bend,OR,Circle,4 minutes,Saw a small white object traveling through the clouds slow and fast while.,10/21/2016
10/10/2016 20:00:00,Astoria,OR,Circle,2 minutes,"My daughter and I saw a round light floating across the sky above the Columbia river through our living room window, I ran outside to g",10/13/2016
10/1/2016 22:00:00,Bend,OR,Light,40 minutes,"Saw a flickering light that changed colors (white, red, green, blue). It stayed in the same general area, but would zig zag and dart oc",10/11/2016
9/29/2016 9:00:00,Canby,OR,Rectangle,<1 second,"A rectangular object of light, very small and fast captured on video.",10/11/2016
9/28/2016 19:50:00,Beaverton,OR,Disk,2 minutes,"The object was flying South, about as high as an airplane but looked different enough from a plane that it caught our eye and we contin",9/30/2016
9/27/2016 22:30:00,Redmond,OR,Unknown,Seconds,"Dimly lit, gray, fast moving object.",9/30/2016
9/27/2016 21:30:00,Keizer,OR,Formation,20 minutes,Formation of 3 reddish/orange colored lights flew over my house in a triangular formation. ((anonymous report)),9/30/2016
9/27/2016 19:50:00,Beaverton,OR,Disk,2 minutes,"We were headed east on Sexton Mountain Drive and I see this unusual light/object flying in the sky. I tell my husband to pull over, gra",9/30/2016
9/25/2016 20:15:00,Eugene,OR,Triangle,~15 seconds,Saw triangle shaped craft with some kind of cloaking.,9/30/2016
9/24/2016 20:45:00,Tigard,OR,Light,10 seconds,"Two very bright, star-like objects side by side at an angle.",9/30/2016
9/22/2016 20:45:00,Portland,OR,Sphere,15-18 minutes,Slow moving orb over Portland oregon,9/30/2016
9/21/2016 18:00:00,Beaverton,OR,Circle,5 seconds,Bright blue ball of light! ((anonymous report)),9/22/2016
9/19/2016 22:00:00,Aumsville,OR,Cross,7 minutes,Light Object.,9/22/2016
9/15/2016 22:05:00,Canby,OR,Light,2-3 minutes,"2 amber lights over field outside of Canby, Oregon.",9/22/2016
9/14/2016 1:00:00,Salem,OR,Other,3 minutes,"We witnessed a cluster of blue lights blinking randomly and moving around sporadically for 3 minutes, then disappeared.",12/5/2016
9/13/2016 20:40:00,Eugene,OR,Circle,2 minutes,"What at first appeared to be a satellite shoots straight towards me at high speed, then reverses direction back to where it had been.",9/15/2016
9/13/2016 20:40:00,Eugene,OR,Circle,2 minutes,"What at first appeared to be a satellite shoots straight towards me at high speed, then reverses direction back to where it had been.",9/15/2016
9/9/2016 22:00:00,Salem,OR,,3 minutes,"3 yellow-ish/orange orbs that looked like oblong chunks plucked out of the sun, were seen moving across the Salem, OR, sky.",9/15/2016
9/9/2016 9:30:00,Sandy,OR,Egg,10 seconds,Telephoned report: Adult male reports witnessing a silver disc in the morning sky.,9/9/2016
9/7/2016 20:45:00,Adrian,OR,Circle,5 minutes,Red blinking lights on the skyline at dusk.,9/15/2016
9/3/2016 23:57:00,Forest Grove,OR,Sphere,7-8 seconds,"Just before midnight, my friend and I were walking home and the sky lit up behind us, we both turned to look by that time it was passin",9/9/2016
9/3/2016 23:55:00,Portland,OR,Fireball,3 seconds,"At approx 11:55 pm, I observed in the western sky a large green fireball, with a strange oblong shape to it, traveling northward, at a",9/9/2016
9/2/2016 23:59:00,Salem,OR,Fireball,1 minute,Quiet comet like fireball with a long trail across the skyline at a downward angle fast moving went behind the trees lost sight,9/9/2016
9/2/2016 23:40:00,Eugene,OR,Triangle,10 seconds,"Bright triangle shape with iridescent ""panel"" type tail.",9/9/2016
9/2/2016 15:20:00,McMinnville,OR,Unknown,~1 minute,"Loud buzzing/rumbling noise, nothing was seen in sky, wind was extreme during sound. ((anonymous report))",9/9/2016
9/2/2016 0:01:00,Hillsboro,OR,Light,5 seconds,I was out my back door smoking a cig before going to bed and I witnessed a light moving very fast frome east to west I think then what,9/9/2016
8/29/2016 20:25:00,Portland,OR,Sphere,5 minutes,These spheres are white like electic and appear about 8:25 pm for weeks now they stay stationary for up to 4 to 5 minutes than descend,9/2/2016
8/25/2016 23:00:00,Astoria,OR,Circle,3 seconds,Large yellow orb crossed the sky twice heading east.,8/29/2016
8/25/2016 21:00:00,Aloha,OR,Circle,,Red round light bouncing around the sky quickly,8/29/2016
8/21/2016 23:00:00,Silverton,OR,Light,2 minutes?,"Bright white light in night sky flashed, moved to the right, then faded out.",8/25/2016
8/21/2016 23:00:00,Silverton,OR,Light,1-2 minutes?,"Camping outside when a bright light in the sky flashed, moved to the right, then faded out.",8/25/2016
8/21/2016 2:45:00,Milwaukie,OR,Oval,1 minute,Cant explain two red fireballs over Portland.,8/25/2016
8/18/2016 21:45:00,Albany,OR,Circle,Ongoing,"Circle aircraft, with three non-blinking lights, passed over very slowly.",8/19/2016
8/17/2016 15:00:00,Tygh Valley,OR,Oval,5-10 seconds,Oval object fades away into blue sky.,8/25/2016
8/16/2016 19:00:00,Beaverton,OR,Light,2 minutes,Bright unidentifiable flying object that faded to blend in with the sky.,8/25/2016
8/13/2016 22:00:00,Bend,OR,Unknown,5 minutes,"White light crosses sky, turns, then appears to hover before fading out.",9/9/2016
8/13/2016 0:47:00,Albany,OR,Rectangle,20 seconds,Large reddish orange craft moving SW at fast rate of speed. Heard roaring almost like engine. Noisy neighborhood though.,8/16/2016
8/12/2016 22:30:00,Portland,OR,Light,Ongoing,Satellite not what it appears to be.,8/16/2016
8/11/2016 23:00:00,Eagle Point,OR,Other,3 seconds,Streaking blue light appeared like a crashing object near Table Rock Plateau. ((NUFORC Note: Possible meteor. PD)),8/16/2016
8/9/2016 23:00:00,Portland,OR,Flash,15 seconds,"Orbiting object flares, separate flash appears, then object disappears.",8/16/2016
8/9/2016 22:10:00,Bend,OR,Light,60 seconds,Bright white orb.,8/16/2016
8/2/2016 11:15:00,Portland,OR,Light,3 minutes,Sitting on my porch with my significant other and saw a light appear from the sky and come down stay for a second and then go back up t,8/4/2016
8/1/2016 21:46:00,Milwaukie,OR,Light,6 minutes,We were walking past an athletic field when we looked over and noticed 3 lights in the sky that we had never seen before. Two of us,8/4/2016
7/31/2016 23:00:00,Gold Hill,OR,Other,2 minutes,I saw an orange orb and as it glided by it appeared to be a pillar with orange at each end. ((anonymous report)),8/2/2016
7/31/2016 22:00:00,Springfield,OR,Circle,5 minutes,Two blue circular glowing flying objects were flying near each other then went in to different directions. ((anonymous report)),8/2/2016
7/31/2016 16:00:00,Sherwood,OR,Disk,3 hours,Disc.,8/16/2016
7/31/2016 14:30:00,Canby,OR,Disk,120 minutes,We saw a round shape disk that looked like a parachute. Stayed in the same sky about 1-2 hours,8/2/2016
7/30/2016 22:50:00,Roseburg,OR,Fireball,.5 second,I went outside for a smoke and when i looked up to the east i saw what appeared to be either a meteor breaking thru the atmosphere but,8/2/2016
7/30/2016 10:53:00,Eugene,OR,Cone,5 seconds,Green light comes falling down.,8/2/2016
7/29/2016 21:15:00,Roseburg,OR,Light,15 minutes,Starting at 21:15 hours a light coming from the SW heading NE about 15 thousand feet high.There were no blinking lights or strobes like,8/2/2016
7/29/2016 2:30:00,Grants Pass,OR,Triangle,1 hour,Hovering craft with lights at each end.,8/2/2016
7/28/2016 2:50:00,Clackamas,OR,Fireball,4-5 seconds,Huge green low flying fireball. ((anonymous report)) ((NUFORC Note: Possible meteor?? PD)),8/2/2016
7/28/2016 1:00:00,Oakridge,OR,Rectangle,1 minute,I seen a floating slab it was thinner than is was wider and longer. ((anonymous report)),8/2/2016
7/27/2016 23:15:00,Hermiston,OR,Light,5 minutes,Light flying north the suddenly changes direction in a second. ((anonymous report)),8/2/2016
7/27/2016 4:00:00,Florence,OR,Light,15 minutes,At first glance I didn't noticeanythingother than a starrynight. Until a distantlight slowly whith no sound made its way across the sky,8/2/2016
7/26/2016 22:30:00,Diamond Lake,OR,Triangle,2 hours,Two objects seen in central Oregon.,8/2/2016
7/24/2016 15:00:00,Portland,OR,Other,1 hour,Dark grey box floating in the air near PDX airport.,8/2/2016
7/23/2016 23:00:00,Richland,OR,Light,10 minutes,Flashing Light Hells Canyon. 4 witnesses. Airline Captain. ((NUFORC Note: Airline captain/ATP report. PD)),10/21/2016
7/23/2016 14:00:00,Eugene,OR,Cigar,3-4 minutes,"Translucent object observed flying in the clear, blue afternoon sky.",8/2/2016
7/21/2016 15:00:00,The Dalles,OR,Other,30 seconds,"Bright shimmering object, not too high above ground level. Looking and moving like flying saucer right out of science fiction.",8/2/2016
7/19/2016 16:39:00,Lincoln City,OR,Circle,,Unknown circular object caught on photo. Unknown what it is.,7/22/2016
7/16/2016 20:00:00,Eugene,OR,Fireball,3 seconds,Fireball seen soaring across the sky. Aircraft seen chasing it.,7/22/2016
7/15/2016 22:30:00,Brooks,OR,Triangle,3-5 minutes,"Bright orb shaped lighth in distaces got brighter, then moved over freeway. Light went off triangle shaped craft w 3 glowing ports.",5/6/2017
7/14/2016 21:30:00,Portland,OR,Teardrop,4 seconds,Fireball.,7/15/2016
7/12/2016 22:45:00,Springfield,OR,Formation,15 minutes,"A formation of 5 soundless star bright red objects moving across the sky, from NE to SE.",7/22/2016
7/10/2016 23:25:00,Brightwood,OR,Fireball,5 minutes,"Shimmering orange fireball seen near Brightwood, Oregon.",7/15/2016
7/4/2016 23:00:00,Vancouver & Portland,OR,Sphere,30 seconds,Red lights seen twice on same night.,7/8/2016
7/4/2016 22:45:00,Yachats,OR,Circle,2 minutes,Bright purple craft hovered above eastward mountains,7/8/2016
7/1/2016 22:15:00,Northwest Medford,OR,Rectangle,5 minutes,"Strange moving object in Nortwest Medford, Oregon sky",7/8/2016
6/29/2016 11:40:00,Tigard,OR,Fireball,20 minutes,Glowing Orange Fireball over Tigard Oregon,7/8/2016
6/27/2016 0:05:00,Eugene,OR,Fireball,5-10 seconds,((HOAX??)) Out of the corner of my eye I seen a massive fireball falling. ((anonymous report)),7/8/2016
6/25/2016 1:15:00,Oakridge,OR,Formation,<10 seconds,"Facing west, I looked out my windshield and saw a large, blue orb shaped object shoot across the sky.",7/8/2016
6/18/2016 20:45:00,Eugene,OR,Oval,10-15 minutes,Multiple Bright orange object above Santa Clara/Eugene,6/24/2016
6/18/2016 13:00:00,Gold Beach,OR,Circle,3 minutes,"Round craft, bright in center, no sound, slowly moving west to east, hovered twice.",6/24/2016
6/7/2016 23:15:00,Fall Creek,OR,Sphere,2+ hours,Mysterious lightning above woods up Fall Creek Oregon,6/10/2016
6/3/2016 23:50:00,Portland,OR,Circle,1 minute,((HOAX?? DATE IS FLAWED)) Faster then anything I've ever seen ((anonymous report)),6/10/2016
6/2/2016 22:45:00,Portland,OR,Triangle,1 minute,"3 bright dots and 3 bright lines nearly connecting them-outlining a perfect triangle floating still and bright, high in the S sky.",6/3/2016
5/20/2016 0:05:00,McMinnville,OR,Disk,10-15 minutes,"Was walking to my car approximately midnight and saw a bright red object near the vicinity of Jupiter (due West, approx. 15 degrees abo",5/20/2016
5/15/2016 22:53:00,Portland,OR,Oval,3 minutes,Huge oval object with flashing colored lights and buzzing noise appeared outside my house.,5/20/2016
5/14/2016 0:00:00,Portland,OR,Flash,30 minutes,"Large flashes of light in N.E, Portland.",5/20/2016
5/12/2016 22:00:00,Gresham,OR,Fireball,15 seconds,Bright orange fireball.,5/20/2016
5/11/2016 5:14:00,Medford,OR,Triangle,2:00,U-shaped craft over the Rogue Valley.,5/20/2016
5/7/2016 10:00:00,Portland,OR,Oval,15 minutes,"((HOAX??)) Crafts flying over Portland. Orange light from bottom. Seemed to be two, one higher than the other. ((anonymous report))",5/10/2016
4/17/2016 21:30:00,Lincoln City,OR,Triangle,45 seconds,3 orbs in triangle formation along Oregon coastline.,4/22/2016
4/17/2016 21:20:00,Seaside,OR,Light,10 minutes,"Two golden orange flashing lights hovering silently, moving slowly around. ((anonymous))",4/22/2016
4/17/2016 14:00:00,Eagle Point,OR,Disk,1 minute,"While running, I saw five craft fly east-to-west, constantly changing formation.",4/22/2016
4/16/2016 21:43:00,Seaside,OR,Fireball,3 minutes,"Fast moving flame balls, heading SxSW at a clip faster than helicopters.",4/22/2016
4/11/2016 22:30:00,Summer Lake,OR,Light,45 minutes,"Southeast Oregon Orange Orbs with one lasting 45 minutes on the night of April 11th, 2016.",4/22/2016
4/9/2016 22:30:00,Portland,OR,Sphere,6 minutes,"6-10 slow moving, orange orbs or spheres",4/29/2016
4/9/2016 21:20:00,Salem,OR,Flash,6 minutes,"While observing the moon tonight at about 9:20 pm PST my daughter said, ""Look, I saw a flash in the sky over there three times.""",4/15/2016
4/9/2016 11:45:00,Grants Pass,OR,Disk,1-2 minutes,"Round, black object, no sound moving very fast thru morning sky.",4/15/2016
4/8/2016 21:45:00,Portland,OR,Circle,10 minutes,Slow moving orange lights.,4/15/2016
4/7/2016 22:30:00,Brookings,OR,Flash,10-12 minutes,Two flashing lights in the night sky moving very slowly.,4/15/2016
4/5/2016 2:30:00,Salem,OR,Other,90 minutes,As me and my fianse were sitting outside smoking we saw multiple amber and white colored lights appear and then dim out w/n 2-5sec in t,4/15/2016
4/2/2016 22:19:00,Portland,OR,Unknown,1 minute,"Glowing orange object (like a burning plane) disappears/fades away, doesn't fall to earth.",4/15/2016
4/1/2016 21:30:00,Troutdale,OR,Sphere,now,"Two bright lights hover over East Vancover, Washington.",4/15/2016
4/1/2016 20:55:00,Portland,OR,Light,30 minutes,Multiple sightings of bright white orbs that sometimes flashed brightly.,4/15/2016
4/1/2016 19:58:00,Portland,OR,Formation,0:02,I saw what look like 3 objects at a very high altitude flying in a southeasterly direction. There was no sound and no lights. They mov,4/15/2016
4/1/2016 19:58:00,Portland,OR,Formation,2 minutes,I was standing in my backyard when I saw 3 dark objects in a triangle shape heading in a southerly direction.,4/15/2016
3/31/2016 23:30:00,St. Helens,OR,Formation,2 hours,They looked like stars but 13 where in a row then they dispersed threw the sky. They had bright flashing lights like cop cars! could se,4/1/2016
3/31/2016 2:00:00,Portland,OR,Light,3-5 seconds,"Went on a bike ride with my headphones in, was almost home i looked left casually and looked in the sky. I saw a VERY WHITE bright ligh",4/1/2016
3/31/2016 0:21:00,Redmond,OR,Light,15 minutes,Hovering flashing light over Sister's Mountains.,4/15/2016
3/25/2016 20:00:00,Milwaukie,OR,Triangle,3 minutes,I saw one red and two orange flying object in the sky.,4/1/2016
3/23/2016 21:00:00,Eugene,OR,Triangle,2 minutes,"I went to smoke outside, when I noticed a triangle in sky. I would say it was three separate orbs but in a perfect triangle.",3/24/2016
3/19/2016 20:13:00,Albany,OR,Triangle,20 minutes,Oregon UFO spotted near I-5 North towards Salem.,3/24/2016
3/18/2016 21:45:00,Sutherlin,OR,Circle,3 minutes,Small red object hovering in sky then drops a glowing white object twice it's size and red light disappeared shortly after,3/24/2016
3/18/2016 21:35:00,Grants Pass,OR,Sphere,3-4 minutes,Slow moving flames that interacted with a green light.,3/24/2016
3/18/2016 0:00:00,Glide,OR,Light,>15 minutes,"Lights in sky appeared to be blinking/flashing; got binocs, noticed 1 light was red, green, blue,and gold. ((NUFORC Note: Star? PD))",3/18/2016
3/17/2016 20:20:00,West Linn,OR,Diamond,5 minutes,"Driving home from work through West Linn, OR and noticed a bright diamond shaped light in the south east. It was brighter then a plane",3/24/2016
3/14/2016 22:20:00,Irrigon,OR,Changing,5 minutes,"First I heard a vibration then a shaking feeling, I thought it was bass from music. I felt the sound more than heard it.",3/18/2016
3/14/2016 2:30:00,Portland,OR,Disk,60-90 seconds,While standing in my back yard I was watching the dark clouds coming in.,3/18/2016
2/28/2016 20:01:00,Bandon,OR,Oval,2.5 hours,"Bright white hovering oval light with spires shooting out from it. Looks like a star, but doesn't twinkle. Isn't a planet.",3/4/2016
2/24/2016 20:45:00,Sodaville,OR,Disk,4-5 minutes,Disc shaped glowing lights tonight with pictures and video!,2/26/2016
2/22/2016 21:40:00,Vancouver,OR,Disk,30 seconds,"Blue object over Portland, Oregon.",2/26/2016
2/21/2016 19:20:00,Sandy,OR,Fireball,<20 seconds,Huge ball of light falls to earth after stalling.,2/26/2016
2/20/2016 19:30:00,Gresham,OR,Flash,2 seconds,Super bright flash of light a week after a wave of UFO sightings,3/11/2016
2/14/2016 19:30:00,Eugene,OR,Light,5 minutes,"((HOAX??)) Orange light in sky, moving fast until a parachute opened and object descended into Eugene area.",2/19/2016
2/12/2016 17:00:00,Springfield,OR,Other,1 minute,"Large ""T"" shaped craft hovered just above tree line over parking lot of McKenzie Willamette Hospital.",4/29/2016
2/10/2016 7:15:00,Beaverton,OR,Disk,~10 minutes,White to yellow disc object in NE sky that split into two pieces.,2/11/2016
2/10/2016 5:15:00,Lebanon,OR,Circle,30 seconds,Large circular craft flew silently over man walking his dog.,2/11/2016
2/10/2016 5:15:00,Newport,OR,Other,<2 minutes,T-shaped craft traveling offshore that was absolutely not a helicopter or airplane of any sort,2/11/2016
2/10/2016 5:15:00,Gresham,OR,Light,4 minutes,Two strange illuminated semi circle of Vapor expand and the bright star-like light appears and one half semi circle disappear and the o,2/11/2016
2/10/2016 5:15:00,Ione,OR,Triangle,continuous,Observed a triangular shaped filmy patch of light moving from east to west at 5:15 am north of Ione.,2/11/2016
2/10/2016 5:10:00,Culver,OR,,5 minutes,Appeared to be a large star with a sort of spot light shining from the side outward. At first i thought maybe it was the space station,2/11/2016
2/10/2016 5:00:00,Oakridge,OR,Other,12-15 minutes,Large object moves slowly across early morning sky with shooting stars and comet tails.,2/11/2016
2/10/2016 5:00:00,Idanha,OR,Other,5 minutes,Awe inspiring and a bit scary when it was right above me.,2/11/2016
2/10/2016 5:00:00,Ashland,OR,Triangle,10 minutes,Bright point of light resembling satellite but followed by triangular illuminated shape.,2/11/2016
2/9/2016 7:10:00,Clackamas,OR,Diamond,15 minutes,Bright golden square object has a bright golden light move away from the &quot;parent&quot; object.,2/11/2016
2/4/2016 18:46:00,Roseburg,OR,Circle,10 seconds,"Very large, bright white light seen over hill.",2/11/2016
2/3/2016 2:10:00,Roseburg,OR,Fireball,2 minutes,Orange lights west of Roseburg.,2/4/2016
1/31/2016 23:00:00,Emigrant Pass (near; foothills of),OR,Other,,"Seen a object with a solid orange bar that lit up bright on the base and the top, it moved slow like a helicopter and was 40 feet off t",2/4/2016
1/28/2016 19:00:00,Portland,OR,Circle,,Saw three orange circles near each other and then they spread apart but weren't definitely airplanes or stars. They were slowly moving.,1/29/2016
1/25/2016 11:00:00,Salem,OR,Oval,~4 minutes,"White oval object, hovering very smooth.",1/29/2016
1/16/2016 21:12:00,Neskowin,OR,Oval,10 seconds,"The misty, illuminated oval traveled from the East losing altitude until it disappeared into the ocean.",1/20/2016
1/16/2016 21:00:00,Bend,OR,Chevron,5 minutes,We were driving East on Cooley Road and saw an extremely bright white light in the distance. This light flew parallel of us until we tu,1/20/2016
1/16/2016 1:00:00,Roseburg,OR,Fireball,1 minute,"I was standing on my front deck which faces to the west ,looking south talking to a friend on the phone when 3 orange looking orbs,or s",1/20/2016
1/2/2016 19:00:00,Cornelius,OR,Formation,8 seconds,Red lights (non-flashing) in line (no sound) high rate of speed 7-8 PM heading North bound Cornelius Oregon.,1/5/2016
1/1/2016 0:00:00,Sodaville,OR,Sphere,3 minutes,Two balls of orange light seen above the trees; one split into two!,1/5/2016
12/31/2015 23:59:00,Eugene,OR,Fireball,7 minutes,Viewed 4 slow moving orange-ish orbs on new years eve moving from E to W until they disappeared on the horizon.,1/5/2016
12/31/2015 15:00:00,Monmouth,OR,Egg,10 seconds,A white balloon gives off a bright blue light and disappears along with the balloon.,1/5/2016
12/30/2015 22:00:00,Portland,OR,Light,5 hours,Dozen red green blue lights in portland sky that spin with two bright white lights that move. ((NUFORC Note: Stars?? PD)),1/5/2016
12/30/2015 19:30:00,Springfield,OR,Changing,5 hours,"Shape changing UFO's in Springfield, Oregon.",1/5/2016
12/30/2015 16:50:00,Orient,OR,Cylinder,15-20 minutes,"While driving at sunset I saw a hovering, vertical, cylindrical object glowing in the sun, which then separated into two objects.",1/5/2016
12/25/2015 16:35:00,Beaverton,OR,Circle,8-10 minutes,There were 8 med. height flying objects evenly spaced in formation with no sound and no flashing lights the orange lights were steady.,1/5/2016
12/25/2015 2:30:00,Salem,OR,Changing,30 minutes,"Christmas was just over, I stepped out to smoke in the cold, I focused on a bright star that seemed to b flickering, I lost contact.",1/5/2016
12/24/2015 21:32:00,Bend,OR,Circle,4-5 minutes,"5 orange glowing lights seen by 2 witnesses, heading south to north, over Bend, Oregon, on Christmas Eve 2015.",1/5/2016
12/18/2015 5:00:00,Beaverton,OR,Light,15 minutes,Pulsating lights in SW sky over Beaveton/Farmington area.,12/21/2015
12/17/2015 23:00:00,Milwaukie,OR,Oval,12 seconds,Saw bright white circle hovering then shot up straight fast fast then darted sideways unlike any craft or drone ive ever seen...,12/21/2015
12/14/2015 4:45:00,Hillsboro,OR,Fireball,3 minutes,We live off of 201st and baseline we saw a point with a thin tail that looked like bright white sparklers fireworks flying through the,12/17/2015
12/9/2015 17:23:00,Beaverton,OR,Light,5 minutes,I was driving north on SW 158th Ave from Walker Rd and saw to the west 5 lights (traveling too slow and too close to be airplanes) 3 of,12/10/2015
12/4/2015 23:30:00,Portland,OR,Other,2 minutes,"Strange moving multicolored diamond shape over Gresham, Oregon.",12/10/2015
12/4/2015 18:30:00,Portland,OR,Fireball,1 second,Small fireball streaked across sky looking North from SE Portland. ((NUFORC Note: Possible meteor? PD)),12/10/2015
11/29/2015 19:15:00,Brownsville (on I-5 highway),OR,Light,10 minutes,Saw a bright unidentified object in the sky while driving.,12/3/2015
11/27/2015 5:00:00,Medford,OR,Circle,3 minutes,"3 dim white lights flying, using maneuvers not capable by human air crafts, over Medford, OR, about 5am.",12/3/2015
11/26/2015 20:00:00,Springfield,OR,Rectangle,10 seconds,"At WalMart parking lot flashing lites red, white, moving fast from the south; low.",12/3/2015
11/25/2015 22:30:00,Salem,OR,Fireball,5 minutes,4 identical reddish orange orbs moving silently NE to SW across the sky before slowly disappearing.,11/26/2015
11/25/2015 19:11:00,Dunes City,OR,Fireball,3 seconds,"Big bright GREEN FIREBALL seen burning slowly to the earth in Dunes City, Oregon",11/26/2015
11/25/2015 4:15:00,Corvallis,OR,Light,30 minutes,Bright light with spike like lights protruding from it. ((NUFORC Note: Probable sighting of Venus? PD)),11/26/2015
11/22/2015 22:15:00,Bend,OR,Fireball,5 minutes,"Fireball flies over Bend, Oregon.",11/26/2015
11/20/2015 20:30:00,Tualatin,OR,Triangle,20 seconds,"Triangle pattern of 7 or 9 round lights moving slowly from east to west - electronic, pulsing machine sound",11/26/2015
11/17/2015 5:27:00,Sutherlin,OR,Flash,1 hour,White lights.,11/19/2015
11/12/2015 22:00:00,Bend/Burns (between; on Hwy. 20),OR,,5 seconds,"Was driving east on hwy 20 around 22:30,when a bright flash of light appeared in the eastern sky,so bright it was thought it was day fo",11/19/2015
11/7/2015 19:00:00,West Salem,OR,Circle,3 minutes,A white ball shaped light moving at a super high hate of speed 200 feet above ground. ((NUFORC Note: U. S. Navy missile launch. PD)),11/19/2015
11/3/2015 21:40:00,Portland,OR,Triangle,30 seconds,I saw a triangular object with a light trail behind it move REALLY FAST through the sky.,11/6/2015
11/3/2015 0:49:00,Keizer,OR,Light,5 seconds,"Keizer, OR, S to N, saw a ball of light fly through the sky for approximately 5 seconds before it disappeared. No sound.",11/6/2015
10/31/2015 3:22:00,Oregon City,OR,Sphere,5 minutes,There was a break in the rain and I saw several white orbs or dots crossing the sky headed in the Wilsonville direction.,11/6/2015
10/30/2015 20:30:00,Dayton,OR,Diamond,5 minutes,Diamond shaped ufo.,1/5/2016
10/29/2015 21:00:00,Joseph,OR,Light,5 seconds,Reverse shooting star turns to red ball of light and disappears.,11/6/2015
10/29/2015 20:13:00,Bend,OR,Fireball,5 minutes,I walked outside tonight when my boyfriend called for me to come see a strange light from the perspective of our front driveway.,11/6/2015
10/28/2015 21:30:00,Astoria,OR,Formation,3 days,"3-5 red, green and white lights flying in formation mimicking a plane or helicopter flying less than 100 ft above and made no sound.",11/19/2015
10/24/2015 22:48:00,Portland,OR,Other,2 minutes,"Possible rectangle with fire like lights silently gaining altitude from South East heading North West, possibly following jet.",10/29/2015
10/24/2015 17:02:00,Wilsonville,OR,Other,10,10-24-2015 @ 17:02. Odd moving shiny object in the sky near Wilsonville; possible UFO.,10/29/2015
10/23/2015 18:00:00,Milwaukie,OR,Other,10 seconds,"Clackamas, OR. howeverying flying object, with lights and fast disappearance.",10/29/2015
10/19/2015 19:25:00,Gresham,OR,Triangle,,"Triangle shaped craft seen in Gresham, Oregon.",10/29/2015
10/19/2015 0:15:00,Keizer,OR,Light,10 minutes,Yellow to red ball/northeast sky/dropped balls.,10/29/2015
10/15/2015 12:30:00,Eugene,OR,Disk,1/320 second,Saucer Disk Over Oregon Ducks Stadium Captured On Sony Camera,10/16/2015
10/14/2015 13:30:00,Bend,OR,Triangle,15,Spinning Triangle appearing to float across the sky.,10/16/2015
10/13/2015 21:10:00,Eugene,OR,Sphere,2 minutes,Light in west Eugene.,10/29/2015
10/13/2015 21:05:00,Albany,OR,Light,5 minutes,Two fast moving white lights in the sky.,10/16/2015
10/13/2015 4:45:00,Albany,OR,Circle,20 seconds,UFO came out of teleportation,10/16/2015
10/12/2015 5:25:00,Albany,OR,Diamond,10 seconds,"Red diamond shape UFO flying fairly slow in North Albany, Oregon.",10/16/2015
10/10/2015 18:46:00,Hillsboro/Portland,OR,Other,?,This sighting was detected on photos I took of a sunset.,10/16/2015
10/10/2015 18:46:00,Portland/Hillsboro,OR,Other,?,Strange object captured on camera but not to the naked eye,10/16/2015
10/9/2015 20:00:00,Bend,OR,Oval,1 hour,Oval shaped crafted with three colored lights.,10/16/2015
10/5/2015 3:30:00,Sherwood,OR,Light,3 hours,There's a huge bright white light over sherwood as I write this it's unexplainable. It's way to big to be a planet!,10/9/2015
10/4/2015 19:15:00,Woodburn,OR,Light,30 seconds,Fast moving super bright orange red light.,10/9/2015
10/2/2015 23:25:00,Cannon Beach,OR,Sphere,2 minutes,An orange sphere of intense and steady light moving steadily across a black night sky; 56 second phone video.,10/9/2015
9/30/2015 19:15:00,Astoria,OR,Other,2 minutes,Six to eight red lights/globes observed for about 2 minutes/no sound/video obtained.,10/9/2015
9/28/2015 20:00:00,Aloha,OR,Light,30 seconds,"Light, orange, red, fast speed.",9/29/2015
9/27/2015 20:00:00,Gresham,OR,Light,2 hours,"Fixed bright multicolored light in the NW sky after sunset, looked like a very bright star but seemed too brilliant for the usual star.",10/2/2015
9/27/2015 19:00:00,Portland,OR,Oval,5 minutes,"Three silent red orbs over SW Portland, moving at high speed, making 90 degree turns.",6/24/2016
