1995,Siletz,OR,,15 min.,"Woman & 3 witnesses rpt stat. obj flashing white, green, red lights. Zigzags dramatically. (Reptd. 02NO95 obj. not visible in sky.)",44.7218,-123.9201
1995,Alfalfa,OR,,10 sec.,"Young man (MUFON trainee) & girlfriend witness a ""straight, triangular beam of light"" projected down (?) from cloudy sky.",44.0767,-121.0147
1995,Lebanon,OR,,5 min.,"Mother (39 yrs.) & son witness bizarre, very brightly lighted disc hovering over rural road. Moved extraordinarily suddenly, fast!",44.5365,-122.9070
1995,Pilot Rock,OR,Light,1 hour,Two brothers witness cluster of 4 bizarre blue-white lights ahead on highway. Strange effects. Drove 98.7 miles on 2 gal. gas.,45.4832,-118.8300
1995,Beaverton,OR,,40 min.,"Family returns from restaurant and notice ""emerald green beam"" of light going horizontally over their home. Beam ended abruptly.",45.4871,-122.8037
1995,Eugene,OR,,10 min.,"Three adults hear a strange noise, see a strange ""star"" to W. Obj. does gyrations, then streaks N. 10 min. later, they see 3 more.",44.0521,-123.0868
1995,Lake Oswego,OR,,12 min.,Woman repts. three peculiar green beams of light overhead. (MUFON investigator reptd. was probably laser-based adv. light.),45.4207,-122.6706
1995,Christmas Valley,OR,Light,5 minutes,"Three sitings, all in Oregon, at night, no visible moon",43.2378,-120.6709
1995,Boring,OR,,15 min.,"Woman, son, & friend witness multiple, rapid red flashes in clouds in distance, then overhead. No sound. Other repts. to 911.",45.4314,-122.3735
1996,Portland,OR,,30 min.,"Couple witness 2-3 dozen points of light overhead moving SE to NW. 5 min. later, they are seen going SE. Moved sporadically.",45.5231,-122.6765
1996,Selma,OR,Triangle,5 MINUTES,Sighting over Selma Oregon,42.2793,-123.6161
1996,Oregon City,OR,,2-3 min.,"UFO investigator relays sighting report: 2 women witness 2 very bright lights 25 deg. above horizon, 3rd similar obj. approaches both.",45.3573,-122.6068
1996,Portland,OR,,5 sec.,"Man sees wedge-shaped obj. pass overhead at high rate of speed. Appeared to have 6-8 rectangular, white lights on each ""wing.""",45.5231,-122.6765
1996,Lake Oswego,OR,,,"UFO investigator relays report: Woman witnesses ""cigar-shaped"" craft near I-5/Rte. 217 interchange. White & blue color. 300' alt..",45.4207,-122.6706
1996,Charleston,OR,,2 min.,"Man sees bizarre formation of craft fly over Charleston Harbor, all simultaneously turn to SE. 2 types of objects. Loud noise.",43.3401,-124.3301
1996,Sweet Home,OR,,40 min.,"Caller reported that they had ""spotted a UFO"" in Sweet Home. It had red, blue, yellow, and green colors,",44.3976,-122.7362
1996,Prineville,OR,,2 min.,"Man, 2 other adults, witness large, rectangular obj. w/ ""curious"" red, blue, green ""blended colors"" on bottom pass overhead.",44.2998,-120.8345
1996,Portland,OR,,3 sec.,"Couple witness 3 ""pinkish, beige, solid"" lights streak overhead to NW very fast. Each object the size of a ""very dim star.""",45.5231,-122.6765
1996,Albany,OR,,7 min.,"Man at hwy.rest stopwitnesses black, delta-shaped obj. hovering motionless. Obj. shoots ""confined beam"" down to ground! Humming.",44.6350,-123.1059
1996,Burns (100 miles south of; no city),OR,Triangle,15 minutes,"Bright lights at night in the desert that hovered over the road, then sped away.",43.5863,-119.0541
1996,Corvalis,OR,Triangle,7-10 minutes,triangle formation in a blue haze 5/96 & blinking white lights ne of ashland mountain oregon in june of 1996,44.5646,-123.2620
1996,Coos Bay,OR,,5 min.,"Woman hears dogs barking. Sees an ""immense, creamy white light,"" blinking irregularly drop into nearby valley. Light continues.",43.3665,-124.2179
1996,Eugene,OR,Triangle,2 minutes,"Diamond broach shape over Eugene, OR.",44.0521,-123.0868
1996,Klamath Falls to Medford,OR,Light,1 hour,"While leaving Klamath Falls Oregon by car I noticed a star to my rt. Or which i thought was a star, maybe Venus. Anyways i was talking",42.2249,-121.7817
1996,Portland,OR,Chevron,25 minutes,06/15/96 15:00 Portland OR Chevron 25 minutes Mid day not moving very high almost downtown flat black chevron,45.5231,-122.6765
1996,Albany,OR,Egg,5 minutes,"In the early evening, I saw a white, egg-shaped object making its way across the sky.",44.6350,-123.1059
1996,Beaverton,OR,Disk,90 Sec,Craft above power Lines,45.4871,-122.8037
1996,Newberg,OR,Other,30 min. +,There was a star that moved in all directions. It would move fast and slow. It would come to sudden stops and sit for a while and the,45.3001,-122.9732
1996,Bayview,OR,Disk,2+ hours,What happen in barview jetty oregon 1996,44.4423,-124.0351
1996,Gold Beach,OR,Other,2 - 5 min.,Me and my family were on our way to the county fair and we saw the UFO,42.4073,-124.4218
1996,Salem,OR,Teardrop,6sec,"While driving home on State street just East of Lancaster (we were traveling East) a bright lime/jade green ""comet"" appeared infront of",44.9429,-123.0351
1996,Astoria (Outside of),OR,Circle,30 seconds,large metallic object crashed in woods in astoria oregon.,46.1879,-123.8313
1996,Blaine,OR,Sphere,unknown,2adults - collaged MA degreed - viewed sphere silver/white 90% upper red/orange/blue 10% lower approx. 3mi. away size:approx 400meters,45.2773,-123.7046
1996,Canyonville,OR,Disk,5 minutes,Disk-shaped craft spotted hovering in the sky,42.9273,-123.2812
1996,Salem,OR,,3 min.,"4 individuals witness distinctly red light above clouds. Changes to white, back to red, then disappears. Video footage taken.",44.9429,-123.0351
1996,Tigard,OR,,3 sec.,"Man sees bright silver-white light in NNW sky descending at 45-60 deg. angle. Very fast, very bright.",45.4312,-122.7715
1996,Portland,OR,,2 min.,"Multnomah Co. off. at traffic light sees obj. STREAK from W to E in SW sky. 2 min. later, sees identical event, same trajectory.",45.5231,-122.6765
1996,Eugene,OR,Light,1 hour,"Father and son saw a light at high altitude perform zig-zags, abrupt starts and stops, and 90 degree turns. I am 18. I was going to",44.0521,-123.0868
1997,Lincoln City,OR,Triangle,9 to 10 minutes,"Lights on horizon - object(s) approached, main craft opened/smaller craft ""played"" returned to original & hover above us",44.9582,-124.0179
1997,Tigard,OR,diamond,1 second,"Large, black, diamond-kite shaped object",45.4312,-122.7715
1997,Gaston,OR,,,"Woman repts. seeing a bright yellow light streak across S sky, turn bright green. Obj. went to the horizon, disappeared from sight.",45.4370,-123.1415
1997,Coos Bay,OR,Sphere,2 min.,"Woman looking at stars in E sky sees a ""dark tan circle of flames"" moving to the N. 10 min. later, same obj. going S; closer, larger.",43.3665,-124.2179
1997,Depoe Bay,OR,,2 hrs.,"Group of 8 women witness complex light moving dramatically in night sky. Light moves over sea, joined by 2nd light, both disappear.",44.8084,-124.0632
1997,Lincoln City (North of),OR,light,6-8 minutes,"Obj. travelling n/nw at satelite altitude. intermittent (irregular) brilliant white bursts, faded to pale yellow. 2nd obj w/same m/o",44.9582,-124.0179
1997,Portland,OR,Oval,4 seconds,"I sighted a rather large silver object,Oblong but not rounded it was visible for 5 sec.then gone in a blink.",45.5231,-122.6765
1997,Hart Mountain Elk Preserve,OR,Light,5 seconds,white light with smaller yellow light that streaks out of it,42.5489,-119.6546
1997,Newberg,OR,Other,4 hours,i was sleeping on the trampoline when a v shaped object appeard over head hovered for a few hours and left,45.3001,-122.9732
1997,Murphy,OR,Other,2 to 3 seconds,A white lighted object appeared from the South West side flew to the North and disappeared. It appeared out of nowhere and disappeared,42.3475,-123.3323
1997,Portland (southeast),OR,light,"5,Min.",Large brite white lights grouped together W/ one red light underneath.,45.5231,-122.6765
1997,Gresham,OR,Triangle,? minute(s),"Clear night & sky - no other aircraft. Saw strange lights in NE not like regular aircraft. Am trucker, kept catching glimpse of lights",45.5001,-122.4302
1997,McMinnville,OR,Disk,50 seconds,"I was watching fire works with binoculars, and I saw something weird. As I watched it, I ruled out the possibility of a plane or fire w",45.2101,-123.1987
1997,Florence,OR,Triangle,Approx 3 hrs!,A very lg. triangular craft with 3 lights on eacg point. The bl./grn. translusant type color filled area betwn. ea. light. Low hum s.,43.9826,-124.0988
1997,Medford,OR,,,"Sighting was reported in July 15, 1997 edition of The Mail Tribune, the Medford, OR daily newspaper. Object flew in sky and made sharp",42.3265,-122.8756
1997,Salem,OR,light,3-6 minutes,"AT FIRST THOUGHT IT WAS A PLANE BUT OBSERVING THROUGH BINOCULARS, SAW ONE VERY BRIGHT LIGHT AND 3 SMALLER ONES... THEY WERE NOT BLINKIN",44.9429,-123.0351
1997,Port Orford,OR,Cigar,,A large cigar-shape heading west to east.,42.7457,-124.4973
1997,Hart Mountain (near Lakeview),OR,Triangle,3-5 min.,"Isosceles triangle, reflecting light, moved at 45 degree angle from ground level to milky way over 3-5 minutes at about 22:15 on July 2",42.5489,-119.6546
1997,Salem,OR,,45 MIN +,IT IS DIFFICULT TO DESCRIBE THIS AS IT IS SECOND HAND INFORMATION. I HAVE TO GO BACK AND TELL YOU WHAT HAPPENED LAST NIGHT..I WAS LISTE,44.9429,-123.0351
1997,Salem,OR,Unknown,unknown,"Missing Time July 31, 1997",44.9429,-123.0351
1997,Albany (about 10 minutes from),OR,Oval,7 seconds,Oval shaped silver object sighted in the sky at 11:45am off of interstate 5.,44.6350,-123.1059
1997,Lost Lake,OR,Egg,3 min,"Two blue egg shaped objects floated past our campground about 200 feet above the ground moving about 25 mph,lasted about 3 min.",45.4900,-121.8223
1997,Newberg,OR,light,approx. 5 min.,"A woman and her sun witness 5 strange lights, white in the center, yellow between the center and edge, and blue. Does unearthly maneuve",45.3001,-122.9732
1997,Portland,OR,Formation,20 seconds,Four pink/orange lights in V formation flying over metro Portland,45.5231,-122.6765
1997,Roseburg,OR,Light,2 hours,"Light bouncing around a valley. Light changes intensity, brightness, and color. Disappears, reappears different location.",43.2165,-123.3417
1997,Salem,OR,Light,Approx.30sec.,We saw a bright green object that looked like a comet or shooting star but it moved very slowly.,44.9429,-123.0351
1997,Oakland,OR,Light,1 minute,"High altitude light turned, dropped several Thousand feet, turned and disappeared!",43.7465,-122.4617
1997,"South of Kalamath Falls,",OR,Formation,approx 8min,"Five lights appeared in the sky all the same distance apart, in a straight line.",42.6953,-121.6142
1997,"Newport (coast range, east of)",OR,Formation,10 sec,"A string of objects, could have been a deaying satellite or incoming space debris. There were about six in a row around the vicinity of",44.6368,-124.0535
1997,Corvallis,OR,Light,20 minutes,We had just pulled onto Interstate 5 from leaving Corvallis when we saw these three amber/orange lights hovering above the freeway. At,44.5646,-123.2620
1997,Portland,OR,Formation,5 hours,"Two bright lights appeared over the neighbors house and seem to go back and forth, stand still and pulsated at the same time. They loo",45.5231,-122.6765
1997,McMinnville,OR,Formation,~10 sec.,"We were out enjoying the full moon. These things appeared, from over the hills. I was the first to see them, and it took me about 3 s",45.2101,-123.1987
1997,Corbett,OR,Formation,3 minutes,"We were driving west on chamberlain rd. which overlooks the columbia river gorge toward washugal washington. we witnessed several, at l",45.5318,-122.2912
1998,Grants Pass,OR,Triangle,"1 minute,+-",Triangular Ship:Turning in midair,42.4390,-123.3284
1998,La Grande,OR,Circle,10 min,"Myself and two others were up in the mountains driving around after work, shoting guns and being young guys.""age"" myself at the time 20",45.3246,-118.0877
1998,Florence,OR,Cigar,2 mins,cigar shaped craft,43.9826,-124.0988
1998,Albany,OR,Cigar,8-10 minutes,"The object was a cross between cigar and cylinder. Red tip, blue back. Traveling at high rate of speed at same altitude as plane (Apr",44.6350,-123.1059
1998,Portland,OR,Light,30 MINS,BALL OF LIGHT BLUEISH WHITE LIGHT HOVERING FOR ABOU 25-30 IN SAME LOCATION THEN SLOWLY MOVED OFF HORIZON OT OF SIGHT,45.5231,-122.6765
1998,Portland (southeast),OR,Sphere,6 seconds,I work graveyard and was just pulling into the parking lot when I saw a bright green glowing ball in the sky over my work place. It wa,45.5231,-122.6765
1998,Portland,OR,Triangle,3 seconds,"It was triangular in shape, but hard to describe, because of so many different angles.",45.5231,-122.6765
1998,Tigard,OR,Triangle,5 min.,Tigard Oregon 1978 Black Pyramid shape-no noise-no lights-floated then sparks below before shot off 5 min.,45.4312,-122.7715
1998,Salem,OR,Oval,2105,EXPLOSION OF CRAFT 1998,44.9429,-123.0351
1998,Salem,OR,Other,30 minutes,"We were stargazing, when we saw a dot of light weaving between stars.",44.9429,-123.0351
1998,Portland,OR,Triangle,10 seconds,"TR-3b low flyover Lake Oswego, Oregon.",45.5231,-122.6765
1998,Salem,OR,Light,1min.50sec.,TWO PULSING LIGHTS PASSED FROM HORIZON TO HORIZON ON A NORTH TO SOUTH TRAJECTORY,44.9429,-123.0351
1998,Lincoln City,OR,Changing,UNKNOWN,Digital camera shots which contain unknown object not seen until photos were downloaded to computer.,44.9582,-124.0179
1998,Halsey,OR,Unknown,1 minute,"Loud noise, similar to that emmited when propane tanks on hot air balloons, but much louder. Skies bright, few clouds. Traveled betwe",44.3840,-123.1098
1998,Gresham,OR,Circle,10 minutes,"Object crossing low in the sky over rooftops of homes. About 1 mile from where we were, and it was approx. A basketball size from our",45.5001,-122.4302
1998,Gresham,OR,Cross,<3min,"I was driving home and on 201st and holgate. I saw what I thought was a very low, slow plane.",45.5001,-122.4302
1998,Glide,OR,Sphere,30 sec,A blue round light right in front of us,43.3015,-123.1012
1998,Corvallis,OR,Sphere,5 seconds,"a green sphere heading from east to west at a very high speed,",44.5646,-123.2620
1998,St.Helens,OR,Fireball,5 secs,"brass/gold sparkling, no tail taveling east to west, rather slowly. tennis ball size at arms lenght in size, low in the horizon, no sou",45.8590,-122.8158
1998,Central Point,OR,Light,05 SECONDS,"late June 1998 two bright ""stars"" briefly chase each other over Southern Oregon",42.3760,-122.9164
1998,Medford,OR,Circle,30 seconds,"Huge, round, white light hovering over freeway overpass",42.3265,-122.8756
1998,Portland,OR,Light,1 second,Object appeared in the western sky. Very Bright. Dropped suddenly to the west and disapeared behind the horizon of Portland's west hill,45.5231,-122.6765
